date,close,open,high,low,volume,average,barCount
2000-01-03,18.618501663208008,,,,,,
2000-01-04,18.14515686035156,,,,,,
2000-01-05,17.703369140625,,,,,,
2000-01-06,18.492280960083008,,,,,,
2000-01-07,18.99718475341797,,,,,,
2000-01-10,18.618501663208008,,,,,,
2000-01-11,18.555391311645508,,,,,,
2000-01-12,18.33449363708496,,,,,,
2000-01-13,18.14515686035156,,,,,,
2000-01-14,18.27138900756836,,,,,,
2000-01-18,18.30293846130371,,,,,,
2000-01-19,18.397605895996094,,,,,,
2000-01-20,18.239824295043945,,,,,,
2000-01-21,18.239824295043945,,,,,,
2000-01-24,17.829586029052734,,,,,,
2000-01-25,17.324663162231445,,,,,,
2000-01-26,17.135334014892578,,,,,,
2000-01-27,17.072216033935547,,,,,,
2000-01-28,16.788211822509766,,,,,,
2000-01-31,17.230005264282227,,,,,,
2000-02-01,17.166893005371094,,,,,,
2000-02-02,16.661991119384766,,,,,,
2000-02-03,16.69354248046875,,,,,,
2000-02-04,16.535762786865234,,,,,,
2000-02-07,16.34641456604004,,,,,,
2000-02-08,16.81977081298828,,,,,,
2000-02-09,17.166893005371094,,,,,,
2000-02-10,17.48245620727539,,,,,,
2000-02-11,17.356237411499023,,,,,,
2000-02-14,17.198450088500977,,,,,,
2000-02-15,17.26156234741211,,,,,,
2000-02-16,17.166893005371094,,,,,,
2000-02-17,17.324663162231445,,,,,,
2000-02-18,17.293123245239258,,,,,,
2000-02-22,17.514015197753906,,,,,,
2000-02-23,17.26156234741211,,,,,,
2000-02-24,17.166893005371094,,,,,,
2000-02-25,16.535762786865234,,,,,,
2000-02-28,16.788211822509766,,,,,,
2000-02-29,16.22019386291504,,,,,,
2000-03-01,16.441085815429688,,,,,,
2000-03-02,15.936172485351562,,,,,,
2000-03-03,15.96773624420166,,,,,,
2000-03-06,15.6521635055542,,,,,,
2000-03-07,15.462823867797852,,,,,,
2000-03-08,15.467900276184082,,,,,,
2000-03-09,15.91165256500244,,,,,,
2000-03-10,15.594683647155762,,,,,,
2000-03-13,15.784863471984863,,,,,,
2000-03-14,15.562987327575684,,,,,,
2000-03-15,16.830846786499023,,,,,,
2000-03-16,17.27459716796875,,,,,,
2000-03-17,16.735763549804688,,,,,,
2000-03-20,16.8625431060791,,,,,,
2000-03-21,17.401386260986328,,,,,,
2000-03-22,16.989337921142578,,,,,,
2000-03-23,16.989337921142578,,,,,,
2000-03-24,16.704063415527344,,,,,,
2000-03-27,16.410863876342773,,,,,,
2000-03-28,16.482181549072266,,,,,,
2000-03-29,16.8625431060791,,,,,,
2000-03-30,18.22550201416016,,,,,,
2000-03-31,17.686660766601562,,,,,,
2000-04-03,18.32058334350586,,,,,,
2000-04-04,18.47905731201172,,,,,,
2000-04-05,18.637556076049805,,,,,,
2000-04-06,18.669252395629883,,,,,,
2000-04-07,18.25718116760254,,,,,,
2000-04-10,18.38397979736328,,,,,,
2000-04-11,18.79603385925293,,,,,,
2000-04-12,18.89112663269043,,,,,,
2000-04-13,18.47905731201172,,,,,,
2000-04-14,18.47905731201172,,,,,,
2000-04-17,18.574153900146484,,,,,,
2000-04-18,18.22550201416016,,,,,,
2000-04-19,17.908531188964844,,,,,,
2000-04-20,18.85942649841309,,,,,,
2000-04-24,19.20808792114257,,,,,,
2000-04-25,18.9862117767334,,,,,,
2000-04-26,19.14469337463379,,,,,,
