date,close,open,high,low,volume,average,barCount
2009-06-25,457833.71875,,,,,,
2009-06-26,461207.03125,,,,,,
2009-06-29,447464.0,,,,,,
2009-06-30,458395.8125,,,,,,
2009-07-01,453585.75,,,,,,
2009-07-02,489755.21875,,,,,,
2009-07-06,488630.8125,,,,,,
2009-07-07,518116.0,,,,,,
2009-07-08,518053.59375,,,,,,
2009-07-09,516929.0625,,,,,,
2009-07-10,520364.875,,,,,,
2009-07-13,481696.65625,,,,,,
2009-07-14,473263.40625,,,,,,
2009-07-15,431784.21875,,,,,,
2009-07-16,420414.84375,,,,,,
2009-07-17,420227.4375,,,,,,
2009-07-20,407296.34375,,,,,,
2009-07-21,401111.96875,,,,,,
2009-07-22,400737.1875,,,,,,
2009-07-23,374687.71875,,,,,,
2009-07-24,370065.03125,,,,,,
2009-07-27,366441.78125,,,,,,
2009-07-28,370065.03125,,,,,,
2009-07-29,374625.21875,,,,,,
2009-07-30,361319.3125,,,,,,
2009-07-31,360757.1875,,,,,,
2009-08-03,343703.21875,,,,,,
2009-08-04,340454.8125,,,,,,
2009-08-05,344015.53125,,,,,,
2009-08-06,348388.40625,,,,,,
2009-08-07,334832.59375,,,,,,
2009-08-10,336956.5,,,,,,
2009-08-11,350262.4375,,,,,,
2009-08-12,338143.5,,,,,,
2009-08-13,330459.8125,,,,,,
2009-08-14,338393.375,,,,,,
2009-08-17,363630.75,,,,,,
2009-08-18,353385.84375,,,,,,
2009-08-19,344140.53125,,,,,,
2009-08-20,333958.09375,,,,,,
2009-08-21,314530.34375,,,,,,
2009-08-24,314592.78125,,,,,,
2009-08-25,313218.46875,,,,,,
2009-08-26,312531.25,,,,,,
2009-08-27,309532.78125,,,,,,
2009-08-28,311031.96875,,,,,,
2009-08-31,318465.8125,,,,,,
2009-09-01,340579.6875,,,,,,
2009-09-02,343828.125,,,,,,
2009-09-03,335894.65625,,,,,,
2009-09-04,321089.5,,,,,,
2009-09-08,312843.59375,,,,,,
2009-09-09,305472.25,,,,,,
2009-09-10,296164.5,,,,,,
2009-09-11,296351.8125,,,,,,
2009-09-14,291479.25,,,,,,
2009-09-15,288480.78125,,,,,,
2009-09-16,275112.5,,,,,,
2009-09-17,276361.875,,,,,,
2009-09-18,275050.03125,,,,,,
2009-09-21,277736.25,,,,,,
2009-09-22,272863.625,,,,,,
2009-09-23,279485.21875,,,,,,
2009-09-24,288980.5625,,,,,,
2009-09-25,293478.3125,,,,,,
2009-09-28,277986.0,,,,,,
2009-09-29,280172.40625,,,,,,
2009-09-30,283858.15625,,,,,,
2009-10-01,304347.875,,,,,,
2009-10-02,308096.0,,,,,,
2009-10-05,294602.75,,,,,,
2009-10-06,282233.90625,,,,,,
2009-10-07,279922.5625,,,,,,
2009-10-08,273550.71875,,,,,,
2009-10-09,268865.625,,,,,,
2009-10-12,264680.15625,,,,,,
2009-10-13,266741.6875,,,,,,
2009-10-14,253123.46875,,,,,,
2009-10-15,251124.5625,,,,,,
2009-10-16,255434.8125,,,,,,
2009-10-19,249312.890625,,,,,,
2009-10-20,253123.46875,,,,,,
2009-10-21,260244.9375,,,,,,
2009-10-22,252186.484375,,,,,,
2009-10-23,260869.546875,,,,,,
2009-10-26,269740.1875,,,,,,
2009-10-27,273050.96875,,,,,,
2009-10-28,288293.40625,,,,,,
