date,close,open,high,low,volume,average,barCount
2018-10-17,28.539474487304688,,,,,,
2018-10-18,27.749292373657227,,,,,,
2018-10-19,27.42392349243164,,,,,,
2018-10-22,27.53548049926757,,,,,,
2018-10-23,27.14503669738769,,,,,,
2018-10-24,25.78778648376465,,,,,,
2018-10-25,26.141042709350582,,,,,,
2018-10-26,25.37874984741211,,,,,,
2018-10-29,24.411937713623047,,,,,,
2018-10-30,24.89534568786621,,,,,,
2018-10-31,25.936527252197266,,,,,,
2018-11-01,26.74529838562012,,,,,,
2018-11-02,26.9591121673584,,,,,,
2018-11-05,26.680225372314453,,,,,,
2018-11-06,26.736003875732425,,,,,,
2018-11-07,27.498294830322266,,,,,,
2018-11-08,27.098556518554688,,,,,,
2018-11-09,25.89933967590332,,,,,,
2018-11-12,25.31367301940918,,,,,,
2018-11-13,25.55537986755371,,,,,,
2018-11-14,25.65763664245605,,,,,,
2018-11-15,26.13174819946289,,,,,,
2018-11-16,25.54608154296875,,,,,,
2018-11-19,24.86745834350586,,,,,,
2018-11-20,24.393346786499023,,,,,,
2018-11-21,24.960420608520508,,,,,,
2018-11-23,24.793088912963867,,,,,,
2018-11-26,25.295085906982425,,,,,,
2018-11-27,25.43453025817871,,,,,,
2018-11-28,26.1875228881836,,,,,,
2018-11-29,26.37345123291016,,,,,,
2018-11-30,26.22471046447754,,,,,,
2018-12-03,26.55007743835449,,,,,,
2018-12-04,25.69482421875,,,,,,
2018-12-06,25.55537986755371,,,,,,
2018-12-07,25.239307403564453,,,,,,
2018-12-10,25.322973251342773,,,,,,
2018-12-11,25.39734268188477,,,,,,
2018-12-12,25.69482421875,,,,,,
2018-12-13,25.73200798034668,,,,,,
2018-12-14,25.18353080749512,,,,,,
2018-12-17,24.746606826782227,,,,,,
2018-12-18,24.765199661254883,,,,,,
2018-12-19,24.542085647583008,,,,,,
2018-12-20,24.34679412841797,,,,,,
2018-12-21,24.32819175720215,,,,,,
2018-12-24,24.002700805664062,,,,,,
2018-12-26,24.737382888793945,,,,,,
2018-12-27,24.92337989807129,,,,,,
2018-12-28,24.95127868652344,,,,,,
2018-12-31,24.95127868652344,,,,,,
2019-01-02,25.08147430419922,,,,,,
2019-01-03,24.374691009521484,,,,,,
2019-01-04,25.44416618347168,,,,,,
2019-01-07,26.12304878234864,,,,,,
2019-01-08,26.355545043945312,,,,,,
2019-01-09,26.84843063354492,,,,,,
